recprob,subject,encpos,list_type,item,soa
0,62,11,perceptual,oddball-2,2
0,63,11,perceptual,oddball-2,2
0,64,11,perceptual,oddball-2,2
0,65,11,perceptual,oddball-2,2
1,68,11,perceptual,oddball-2,2
1,69,11,perceptual,oddball-2,2
0,71,11,perceptual,oddball-2,2
0,72,11,perceptual,oddball-2,2
1,73,11,perceptual,oddball-2,2
0,75,11,perceptual,oddball-2,2
1,7,11,perceptual,oddball+1,2
1,10,11,perceptual,oddball+1,2
1,11,11,perceptual,oddball+1,2
0,21,11,perceptual,oddball+1,2
1,22,11,perceptual,oddball+1,2
1,23,11,perceptual,oddball+1,2
0,24,11,perceptual,oddball+1,2
0,26,11,perceptual,oddball+1,2
1,29,11,perceptual,oddball+1,2
0,32,11,perceptual,oddball+1,2
0,33,11,perceptual,oddball+1,2
1,38,11,perceptual,oddball+1,2
0,39,11,perceptual,oddball+1,2
0,40,11,perceptual,oddball+1,2
1,41,11,perceptual,oddball+1,2
1,45,11,perceptual,oddball+1,2
0,47,11,perceptual,oddball+1,2
0,50,11,perceptual,oddball+1,2
0,51,11,perceptual,oddball+1,2
0,56,11,perceptual,oddball+1,2
1,61,11,perceptual,oddball+1,2
0,62,11,perceptual,oddball+1,2
1,63,11,perceptual,oddball+1,2
0.666666666666667,64,11,perceptual,oddball+1,2
1,65,11,perceptual,oddball+1,2
1,68,11,perceptual,oddball+1,2
0,69,11,perceptual,oddball+1,2
0,71,11,perceptual,oddball+1,2
0,72,11,perceptual,oddball+1,2
0,73,11,perceptual,oddball+1,2
0.5,75,11,perceptual,oddball+1,2
1,4,12,perceptual,oddball,2
0.333333333333333,6,12,perceptual,oddball,2
1,7,12,perceptual,oddball,2
1,10,12,perceptual,oddball,2
0.333333333333333,12,12,perceptual,oddball,2
0.5,15,12,perceptual,oddball,2
1,16,12,perceptual,oddball,2
1,17,12,perceptual,oddball,2
0,18,12,perceptual,oddball,2
1,19,12,perceptual,oddball,2
1,20,12,perceptual,oddball,2
1,21,12,perceptual,oddball,2
1,22,12,perceptual,oddball,2
0,23,12,perceptual,oddball,2
1,25,12,perceptual,oddball,2
1,26,12,perceptual,oddball,2
1,28,12,perceptual,oddball,2
0,29,12,perceptual,oddball,2
0,31,12,perceptual,oddball,2
1,32,12,perceptual,oddball,2
1,33,12,perceptual,oddball,2
0,34,12,perceptual,oddball,2
0,35,12,perceptual,oddball,2
0.5,37,12,perceptual,oddball,2
1,40,12,perceptual,oddball,2
1,41,12,perceptual,oddball,2
1,42,12,perceptual,oddball,2
1,43,12,perceptual,oddball,2
1,46,12,perceptual,oddball,2
1,48,12,perceptual,oddball,2
0.5,49,12,perceptual,oddball,2
1,50,12,perceptual,oddball,2
1,51,12,perceptual,oddball,2
0.5,52,12,perceptual,oddball,2
1,53,12,perceptual,oddball,2
1,54,12,perceptual,oddball,2
1,55,12,perceptual,oddball,2
1,56,12,perceptual,oddball,2
0.5,57,12,perceptual,oddball,2
1,58,12,perceptual,oddball,2
1,60,12,perceptual,oddball,2
1,62,12,perceptual,oddball,2
1,63,12,perceptual,oddball,2
0,65,12,perceptual,oddball,2
0,67,12,perceptual,oddball,2
0.5,68,12,perceptual,oddball,2
1,70,12,perceptual,oddball,2
0.5,72,12,perceptual,oddball,2
0,74,12,perceptual,oddball,2
0,4,12,perceptual,oddball-1,2
0,6,12,perceptual,oddball-1,2
1,7,12,perceptual,oddball-1,2
1,10,12,perceptual,oddball-1,2
0.666666666666667,12,12,perceptual,oddball-1,2
0.5,15,12,perceptual,oddball-1,2
0,16,12,perceptual,oddball-1,2
0.5,17,12,perceptual,oddball-1,2
0.5,18,12,perceptual,oddball-1,2
1,19,12,perceptual,oddball-1,2
0,20,12,perceptual,oddball-1,2
0,21,12,perceptual,oddball-1,2
1,22,12,perceptual,oddball-1,2
0,23,12,perceptual,oddball-1,2
1,25,12,perceptual,oddball-1,2
0,26,12,perceptual,oddball-1,2
0,28,12,perceptual,oddball-1,2
0,29,12,perceptual,oddball-1,2
1,31,12,perceptual,oddball-1,2
0,32,12,perceptual,oddball-1,2
1,33,12,perceptual,oddball-1,2
0,34,12,perceptual,oddball-1,2
1,35,12,perceptual,oddball-1,2
1,37,12,perceptual,oddball-1,2
1,40,12,perceptual,oddball-1,2
1,41,12,perceptual,oddball-1,2
1,42,12,perceptual,oddball-1,2
0,43,12,perceptual,oddball-1,2
0,46,12,perceptual,oddball-1,2
1,48,12,perceptual,oddball-1,2
0.5,49,12,perceptual,oddball-1,2
0,50,12,perceptual,oddball-1,2
1,51,12,perceptual,oddball-1,2
0.5,52,12,perceptual,oddball-1,2
1,53,12,perceptual,oddball-1,2
1,54,12,perceptual,oddball-1,2
1,55,12,perceptual,oddball-1,2
0,56,12,perceptual,oddball-1,2
0.5,57,12,perceptual,oddball-1,2
0,58,12,perceptual,oddball-1,2
0.5,60,12,perceptual,oddball-1,2
0,62,12,perceptual,oddball-1,2
1,63,12,perceptual,oddball-1,2
1,65,12,perceptual,oddball-1,2
0,67,12,perceptual,oddball-1,2
0.5,68,12,perceptual,oddball-1,2
0.5,70,12,perceptual,oddball-1,2
0,72,12,perceptual,oddball-1,2
0,74,12,perceptual,oddball-1,2
0,4,12,perceptual,oddball-2,2
0,6,12,perceptual,oddball-2,2
1,7,12,perceptual,oddball-2,2
1,10,12,perceptual,oddball-2,2
0.666666666666667,12,12,perceptual,oddball-2,2
0.5,15,12,perceptual,oddball-2,2
0,16,12,perceptual,oddball-2,2
1,17,12,perceptual,oddball-2,2
0.5,18,12,perceptual,oddball-2,2
0,19,12,perceptual,oddball-2,2
1,20,12,perceptual,oddball-2,2
1,21,12,perceptual,oddball-2,2
1,22,12,perceptual,oddball-2,2
0,23,12,perceptual,oddball-2,2
0,25,12,perceptual,oddball-2,2
1,26,12,perceptual,oddball-2,2
1,28,12,perceptual,oddball-2,2
0,29,12,perceptual,oddball-2,2
1,31,12,perceptual,oddball-2,2
1,32,12,perceptual,oddball-2,2
1,33,12,perceptual,oddball-2,2
0,34,12,perceptual,oddball-2,2
1,35,12,perceptual,oddball-2,2
1,37,12,perceptual,oddball-2,2
1,40,12,perceptual,oddball-2,2
1,41,12,perceptual,oddball-2,2
1,42,12,perceptual,oddball-2,2
1,43,12,perceptual,oddball-2,2
0.5,46,12,perceptual,oddball-2,2
0,48,12,perceptual,oddball-2,2
0.5,49,12,perceptual,oddball-2,2
0,50,12,perceptual,oddball-2,2
1,51,12,perceptual,oddball-2,2
0.5,52,12,perceptual,oddball-2,2
0,53,12,perceptual,oddball-2,2
1,54,12,perceptual,oddball-2,2
1,55,12,perceptual,oddball-2,2
1,56,12,perceptual,oddball-2,2
0.5,57,12,perceptual,oddball-2,2
0,58,12,perceptual,oddball-2,2
0.5,60,12,perceptual,oddball-2,2
0,62,12,perceptual,oddball-2,2
1,63,12,perceptual,oddball-2,2
1,65,12,perceptual,oddball-2,2
1,67,12,perceptual,oddball-2,2
0.5,68,12,perceptual,oddball-2,2
0.5,70,12,perceptual,oddball-2,2
0.5,72,12,perceptual,oddball-2,2
1,74,12,perceptual,oddball-2,2
0,4,12,perceptual,oddball+1,2
0.666666666666667,6,12,perceptual,oddball+1,2
1,7,12,perceptual,oddball+1,2
1,10,12,perceptual,oddball+1,2
0.333333333333333,12,12,perceptual,oddball+1,2
1,15,12,perceptual,oddball+1,2
0,16,12,perceptual,oddball+1,2
0.5,17,12,perceptual,oddball+1,2
0,18,12,perceptual,oddball+1,2
1,19,12,perceptual,oddball+1,2
1,20,12,perceptual,oddball+1,2
0,21,12,perceptual,oddball+1,2
1,22,12,perceptual,oddball+1,2
0,23,12,perceptual,oddball+1,2
0,25,12,perceptual,oddball+1,2
1,26,12,perceptual,oddball+1,2
1,28,12,perceptual,oddball+1,2
0,29,12,perceptual,oddball+1,2
1,31,12,perceptual,oddball+1,2
0,32,12,perceptual,oddball+1,2
0,33,12,perceptual,oddball+1,2
0,34,12,perceptual,oddball+1,2
1,35,12,perceptual,oddball+1,2
1,37,12,perceptual,oddball+1,2
0,40,12,perceptual,oddball+1,2
1,41,12,perceptual,oddball+1,2
0,42,12,perceptual,oddball+1,2
1,43,12,perceptual,oddball+1,2
0,46,12,perceptual,oddball+1,2
1,48,12,perceptual,oddball+1,2
0.5,49,12,perceptual,oddball+1,2
1,50,12,perceptual,oddball+1,2
1,51,12,perceptual,oddball+1,2
1,52,12,perceptual,oddball+1,2
0,53,12,perceptual,oddball+1,2
0,54,12,perceptual,oddball+1,2
0,55,12,perceptual,oddball+1,2
0,56,12,perceptual,oddball+1,2
0,57,12,perceptual,oddball+1,2
0,58,12,perceptual,oddball+1,2
0.5,60,12,perceptual,oddball+1,2
0,62,12,perceptual,oddball+1,2
1,63,12,perceptual,oddball+1,2
1,65,12,perceptual,oddball+1,2
0,67,12,perceptual,oddball+1,2
1,68,12,perceptual,oddball+1,2
1,70,12,perceptual,oddball+1,2
0.5,72,12,perceptual,oddball+1,2
1,74,12,perceptual,oddball+1,2
0,6,7,perceptual,control,2
0,7,7,perceptual,control,2
0.5,10,7,perceptual,control,2
1,11,7,perceptual,control,2
1,12,7,perceptual,control,2
0.5,15,7,perceptual,control,2
1,16,7,perceptual,control,2
0,17,7,perceptual,control,2
1,19,7,perceptual,control,2
1,21,7,perceptual,control,2
1,22,7,perceptual,control,2
0,23,7,perceptual,control,2
0,24,7,perceptual,control,2
0,25,7,perceptual,control,2
0,26,7,perceptual,control,2
0,28,7,perceptual,control,2
1,29,7,perceptual,control,2
0.5,32,7,perceptual,control,2
1,33,7,perceptual,control,2
1,38,7,perceptual,control,2
0,39,7,perceptual,control,2
0,40,7,perceptual,control,2
0,41,7,perceptual,control,2
1,43,7,perceptual,control,2
1,45,7,perceptual,control,2
1,46,7,perceptual,control,2
0,47,7,perceptual,control,2
1,49,7,perceptual,control,2
1,50,7,perceptual,control,2
0.5,51,7,perceptual,control,2
1,53,7,perceptual,control,2
1,54,7,perceptual,control,2
0,55,7,perceptual,control,2
0.5,56,7,perceptual,control,2
0,57,7,perceptual,control,2
0,60,7,perceptual,control,2
1,61,7,perceptual,control,2
0,62,7,perceptual,control,2
1,63,7,perceptual,control,2
0,64,7,perceptual,control,2
0,65,7,perceptual,control,2
1,68,7,perceptual,control,2
1,69,7,perceptual,control,2
0,71,7,perceptual,control,2
1,72,7,perceptual,control,2
1,73,7,perceptual,control,2
0,74,7,perceptual,control,2
1,75,7,perceptual,control,2
0,6,7,perceptual,control-1,2
0.5,7,7,perceptual,control-1,2
0,10,7,perceptual,control-1,2
0,11,7,perceptual,control-1,2
1,12,7,perceptual,control-1,2
0.5,15,7,perceptual,control-1,2
0,16,7,perceptual,control-1,2
1,17,7,perceptual,control-1,2
0,19,7,perceptual,control-1,2
1,21,7,perceptual,control-1,2
0.5,22,7,perceptual,control-1,2
0,23,7,perceptual,control-1,2
1,24,7,perceptual,control-1,2
0,25,7,perceptual,control-1,2
1,26,7,perceptual,control-1,2
0,28,7,perceptual,control-1,2
1,29,7,perceptual,control-1,2
0.5,32,7,perceptual,control-1,2
1,33,7,perceptual,control-1,2
0,38,7,perceptual,control-1,2
0,39,7,perceptual,control-1,2
1,40,7,perceptual,control-1,2
1,41,7,perceptual,control-1,2
1,43,7,perceptual,control-1,2
0,45,7,perceptual,control-1,2
0,46,7,perceptual,control-1,2
1,47,7,perceptual,control-1,2
0.5,49,7,perceptual,control-1,2
0,50,7,perceptual,control-1,2
0.5,51,7,perceptual,control-1,2
1,53,7,perceptual,control-1,2
0.5,54,7,perceptual,control-1,2
1,55,7,perceptual,control-1,2
0.5,56,7,perceptual,control-1,2
0,57,7,perceptual,control-1,2
1,60,7,perceptual,control-1,2
0,61,7,perceptual,control-1,2
0.666666666666667,62,7,perceptual,control-1,2
0,63,7,perceptual,control-1,2
0,64,7,perceptual,control-1,2
0,65,7,perceptual,control-1,2
0,68,7,perceptual,control-1,2
1,69,7,perceptual,control-1,2
1,71,7,perceptual,control-1,2
0,72,7,perceptual,control-1,2
0,73,7,perceptual,control-1,2
0,74,7,perceptual,control-1,2
0.5,75,7,perceptual,control-1,2
1,6,7,perceptual,control-2,2
0,7,7,perceptual,control-2,2
1,10,7,perceptual,control-2,2
1,11,7,perceptual,control-2,2
1,12,7,perceptual,control-2,2
0,15,7,perceptual,control-2,2
0,16,7,perceptual,control-2,2
1,17,7,perceptual,control-2,2
0,19,7,perceptual,control-2,2
0,21,7,perceptual,control-2,2
0.5,22,7,perceptual,control-2,2
1,23,7,perceptual,control-2,2
1,24,7,perceptual,control-2,2
0,25,7,perceptual,control-2,2
0,26,7,perceptual,control-2,2
0,28,7,perceptual,control-2,2
1,29,7,perceptual,control-2,2
0,32,7,perceptual,control-2,2
0,33,7,perceptual,control-2,2
0,38,7,perceptual,control-2,2
0,39,7,perceptual,control-2,2
0,40,7,perceptual,control-2,2
1,41,7,perceptual,control-2,2
0,43,7,perceptual,control-2,2
0,45,7,perceptual,control-2,2
0,46,7,perceptual,control-2,2
0,47,7,perceptual,control-2,2
0.5,49,7,perceptual,control-2,2
1,50,7,perceptual,control-2,2
1,51,7,perceptual,control-2,2
1,53,7,perceptual,control-2,2
0.5,54,7,perceptual,control-2,2
1,55,7,perceptual,control-2,2
0.5,56,7,perceptual,control-2,2
0,57,7,perceptual,control-2,2
1,60,7,perceptual,control-2,2
0,61,7,perceptual,control-2,2
0.333333333333333,62,7,perceptual,control-2,2
1,63,7,perceptual,control-2,2
0.333333333333333,64,7,perceptual,control-2,2
0,65,7,perceptual,control-2,2
0.5,68,7,perceptual,control-2,2
1,69,7,perceptual,control-2,2
1,71,7,perceptual,control-2,2
0.5,72,7,perceptual,control-2,2
1,73,7,perceptual,control-2,2
0,74,7,perceptual,control-2,2
0.5,75,7,perceptual,control-2,2
0,6,7,perceptual,control+1,2
0.5,7,7,perceptual,control+1,2
0.5,10,7,perceptual,control+1,2
0,11,7,perceptual,control+1,2
0,12,7,perceptual,control+1,2
1,15,7,perceptual,control+1,2
1,16,7,perceptual,control+1,2
1,17,7,perceptual,control+1,2
0,19,7,perceptual,control+1,2
1,21,7,perceptual,control+1,2
1,22,7,perceptual,control+1,2
1,23,7,perceptual,control+1,2
1,24,7,perceptual,control+1,2
0,25,7,perceptual,control+1,2
0,26,7,perceptual,control+1,2
0,28,7,perceptual,control+1,2
0,29,7,perceptual,control+1,2
0.5,32,7,perceptual,control+1,2
0,33,7,perceptual,control+1,2
1,38,7,perceptual,control+1,2
1,39,7,perceptual,control+1,2
0,40,7,perceptual,control+1,2
1,41,7,perceptual,control+1,2
0,43,7,perceptual,control+1,2
0,45,7,perceptual,control+1,2
0,46,7,perceptual,control+1,2
0,47,7,perceptual,control+1,2
0,49,7,perceptual,control+1,2
0,50,7,perceptual,control+1,2
0.5,51,7,perceptual,control+1,2
1,53,7,perceptual,control+1,2
1,54,7,perceptual,control+1,2
0,55,7,perceptual,control+1,2
0,56,7,perceptual,control+1,2
1,57,7,perceptual,control+1,2
0,60,7,perceptual,control+1,2
1,61,7,perceptual,control+1,2
0,62,7,perceptual,control+1,2
0,63,7,perceptual,control+1,2
0.333333333333333,64,7,perceptual,control+1,2
1,65,7,perceptual,control+1,2
0.5,68,7,perceptual,control+1,2
1,69,7,perceptual,control+1,2
0,71,7,perceptual,control+1,2
0,72,7,perceptual,control+1,2
0,73,7,perceptual,control+1,2
1,74,7,perceptual,control+1,2
1,75,7,perceptual,control+1,2
1,4,8,perceptual,control,2
0.5,6,8,perceptual,control,2
0.5,12,8,perceptual,control,2
0,17,8,perceptual,control,2
0,18,8,perceptual,control,2
0,20,8,perceptual,control,2
0,21,8,perceptual,control,2
0,22,8,perceptual,control,2
0,23,8,perceptual,control,2
0,29,8,perceptual,control,2
0,31,8,perceptual,control,2
1,33,8,perceptual,control,2
1,34,8,perceptual,control,2
0,35,8,perceptual,control,2
1,37,8,perceptual,control,2
1,40,8,perceptual,control,2
0,41,8,perceptual,control,2
0,42,8,perceptual,control,2
1,48,8,perceptual,control,2
0,50,8,perceptual,control,2
0.5,52,8,perceptual,control,2
1,57,8,perceptual,control,2
0,58,8,perceptual,control,2
1,60,8,perceptual,control,2
0,63,8,perceptual,control,2
1,65,8,perceptual,control,2
1,67,8,perceptual,control,2
0,68,8,perceptual,control,2
0.5,70,8,perceptual,control,2
0,72,8,perceptual,control,2
0,4,8,perceptual,control-1,2
0,6,8,perceptual,control-1,2
0.5,12,8,perceptual,control-1,2
1,17,8,perceptual,control-1,2
0,18,8,perceptual,control-1,2
0,20,8,perceptual,control-1,2
0,21,8,perceptual,control-1,2
1,22,8,perceptual,control-1,2
0,23,8,perceptual,control-1,2
0,29,8,perceptual,control-1,2
1,31,8,perceptual,control-1,2
1,33,8,perceptual,control-1,2
1,34,8,perceptual,control-1,2
1,35,8,perceptual,control-1,2
0,37,8,perceptual,control-1,2
0,40,8,perceptual,control-1,2
1,41,8,perceptual,control-1,2
1,42,8,perceptual,control-1,2
0,48,8,perceptual,control-1,2
0,50,8,perceptual,control-1,2
1,52,8,perceptual,control-1,2
0,57,8,perceptual,control-1,2
0,58,8,perceptual,control-1,2
0,60,8,perceptual,control-1,2
0,63,8,perceptual,control-1,2
0,65,8,perceptual,control-1,2
0,67,8,perceptual,control-1,2
1,68,8,perceptual,control-1,2
0,70,8,perceptual,control-1,2
0,72,8,perceptual,control-1,2
0,4,8,perceptual,control-2,2
1,6,8,perceptual,control-2,2
1,12,8,perceptual,control-2,2
0,17,8,perceptual,control-2,2
1,18,8,perceptual,control-2,2
0,20,8,perceptual,control-2,2
0,21,8,perceptual,control-2,2
0,22,8,perceptual,control-2,2
0,23,8,perceptual,control-2,2
0,29,8,perceptual,control-2,2
0,31,8,perceptual,control-2,2
0,33,8,perceptual,control-2,2
1,34,8,perceptual,control-2,2
1,35,8,perceptual,control-2,2
0.5,37,8,perceptual,control-2,2
1,40,8,perceptual,control-2,2
1,41,8,perceptual,control-2,2
1,42,8,perceptual,control-2,2
0,48,8,perceptual,control-2,2
0,50,8,perceptual,control-2,2
0,52,8,perceptual,control-2,2
1,57,8,perceptual,control-2,2
1,58,8,perceptual,control-2,2
0,60,8,perceptual,control-2,2
1,63,8,perceptual,control-2,2
0,65,8,perceptual,control-2,2
1,67,8,perceptual,control-2,2
0,68,8,perceptual,control-2,2
0,70,8,perceptual,control-2,2
0,72,8,perceptual,control-2,2
1,4,8,perceptual,control+1,2
1,6,8,perceptual,control+1,2
0,12,8,perceptual,control+1,2
1,17,8,perceptual,control+1,2
0.5,18,8,perceptual,control+1,2
1,20,8,perceptual,control+1,2
1,21,8,perceptual,control+1,2
1,22,8,perceptual,control+1,2
0,23,8,perceptual,control+1,2
0,29,8,perceptual,control+1,2
1,31,8,perceptual,control+1,2
1,33,8,perceptual,control+1,2
1,34,8,perceptual,control+1,2
0,35,8,perceptual,control+1,2
0.5,37,8,perceptual,control+1,2
1,40,8,perceptual,control+1,2
1,41,8,perceptual,control+1,2
1,42,8,perceptual,control+1,2
0,48,8,perceptual,control+1,2
0,50,8,perceptual,control+1,2
0,52,8,perceptual,control+1,2
0,57,8,perceptual,control+1,2
0,58,8,perceptual,control+1,2
1,60,8,perceptual,control+1,2
1,63,8,perceptual,control+1,2
1,65,8,perceptual,control+1,2
1,67,8,perceptual,control+1,2
0,68,8,perceptual,control+1,2
0.5,70,8,perceptual,control+1,2
0,72,8,perceptual,control+1,2
1,4,11,perceptual,control,2
1,5,11,perceptual,control,2
0,9,11,perceptual,control,2
0,11,11,perceptual,control,2
1,12,11,perceptual,control,2
1,15,11,perceptual,control,2
0,18,11,perceptual,control,2
1,19,11,perceptual,control,2
0,20,11,perceptual,control,2
1,21,11,perceptual,control,2
0,24,11,perceptual,control,2
1,25,11,perceptual,control,2
0,27,11,perceptual,control,2
0,29,11,perceptual,control,2
0,30,11,perceptual,control,2
0,35,11,perceptual,control,2
0,36,11,perceptual,control,2
1,38,11,perceptual,control,2
1,39,11,perceptual,control,2
0,41,11,perceptual,control,2
1,43,11,perceptual,control,2
0.5,44,11,perceptual,control,2
1,45,11,perceptual,control,2
0,47,11,perceptual,control,2
1,48,11,perceptual,control,2
0,49,11,perceptual,control,2
0,53,11,perceptual,control,2
0,55,11,perceptual,control,2
1,56,11,perceptual,control,2
0,58,11,perceptual,control,2
0,62,11,perceptual,control,2
0,63,11,perceptual,control,2
0,66,11,perceptual,control,2
0,71,11,perceptual,control,2
0,73,11,perceptual,control,2
0,4,11,perceptual,control-1,2
1,5,11,perceptual,control-1,2
0,9,11,perceptual,control-1,2
1,11,11,perceptual,control-1,2
1,12,11,perceptual,control-1,2
0,15,11,perceptual,control-1,2
0,18,11,perceptual,control-1,2
0,19,11,perceptual,control-1,2
1,20,11,perceptual,control-1,2
0,21,11,perceptual,control-1,2
0,24,11,perceptual,control-1,2
1,25,11,perceptual,control-1,2
0.5,27,11,perceptual,control-1,2
0,29,11,perceptual,control-1,2
1,30,11,perceptual,control-1,2
0,35,11,perceptual,control-1,2
0,36,11,perceptual,control-1,2
0.5,38,11,perceptual,control-1,2
0,39,11,perceptual,control-1,2
1,41,11,perceptual,control-1,2
0,43,11,perceptual,control-1,2
0,44,11,perceptual,control-1,2
1,45,11,perceptual,control-1,2
1,47,11,perceptual,control-1,2
0,48,11,perceptual,control-1,2
0,49,11,perceptual,control-1,2
0,53,11,perceptual,control-1,2
1,55,11,perceptual,control-1,2
0,56,11,perceptual,control-1,2
0,58,11,perceptual,control-1,2
1,62,11,perceptual,control-1,2
1,63,11,perceptual,control-1,2
1,66,11,perceptual,control-1,2
0,71,11,perceptual,control-1,2
1,73,11,perceptual,control-1,2
0,4,11,perceptual,control-2,2
1,5,11,perceptual,control-2,2
0,9,11,perceptual,control-2,2
0.5,11,11,perceptual,control-2,2
0,12,11,perceptual,control-2,2
1,15,11,perceptual,control-2,2
1,18,11,perceptual,control-2,2
0,19,11,perceptual,control-2,2
1,20,11,perceptual,control-2,2
0,21,11,perceptual,control-2,2
0,24,11,perceptual,control-2,2
0,25,11,perceptual,control-2,2
0,27,11,perceptual,control-2,2
0,29,11,perceptual,control-2,2
1,30,11,perceptual,control-2,2
0,35,11,perceptual,control-2,2
0,36,11,perceptual,control-2,2
1,38,11,perceptual,control-2,2
0,39,11,perceptual,control-2,2
1,41,11,perceptual,control-2,2
0,43,11,perceptual,control-2,2
0.5,44,11,perceptual,control-2,2
1,45,11,perceptual,control-2,2
0,47,11,perceptual,control-2,2
0,48,11,perceptual,control-2,2
1,49,11,perceptual,control-2,2
0,53,11,perceptual,control-2,2
1,55,11,perceptual,control-2,2
1,56,11,perceptual,control-2,2
1,58,11,perceptual,control-2,2
0,62,11,perceptual,control-2,2
1,63,11,perceptual,control-2,2
