subject,recall,item_who,word_who,list
18,1,ctrl_minus_one,ojeada,24
18,1,ctrl_minus_one,permiso,26
18,0,ctrl_minus_one,cuerpo,28
18,1,ctrl_minus_one,dama,29
18,0,ctrl_minus_one,deporte,30
18,1,ctrl_minus_one,esplendor,32
18,0,ctrl_minus_one,congregaci�n,34
18,0,ctrl_minus_one,novela,36
18,0,ctrl_minus_one,restaurante,37
18,1,ctrl_minus_one,trabajo,38
19,0,ctrl_minus_one,mensaje,1
19,0,ctrl_minus_one,concurrencia,2
19,1,ctrl_minus_one,soplo,3
19,0,ctrl_minus_one,articulaci�n,5
19,0,ctrl_minus_one,bajada,7
19,0,ctrl_minus_one,pauta,10
19,0,ctrl_minus_one,textura,14
19,1,ctrl_minus_one,abogado,16
19,0,ctrl_minus_one,sujeto,17
19,0,ctrl_minus_one,ojeada,18
19,0,ctrl_minus_one,cuento,20
19,1,ctrl_minus_one,mente,23
19,0,ctrl_minus_one,arroyo,25
19,0,ctrl_minus_one,terminal,27
19,0,ctrl_minus_one,campo,30
19,0,ctrl_minus_one,cena,32
19,1,ctrl_minus_one,aer�bic,33
19,0,ctrl_minus_one,visado,36
19,1,ctrl_minus_one,energ�a,37
19,0,ctrl_minus_one,consigna,38
20,0,ctrl_minus_one,norma,5
20,0,ctrl_minus_one,reuni�n,6
20,1,ctrl_minus_one,soplo,7
20,0,ctrl_minus_one,persona,9
20,1,ctrl_minus_one,estanque,12
20,1,ctrl_minus_one,bote,13
20,0,ctrl_minus_one,corredor,16
20,0,ctrl_minus_one,crecimiento,20
20,0,ctrl_minus_one,transferencia,21
20,0,ctrl_minus_one,bocata,22
20,0,ctrl_minus_one,puente,23
20,1,ctrl_minus_one,pasajero,26
20,0,ctrl_minus_one,sol�rium,27
20,1,ctrl_minus_one,mirada,31
20,1,ctrl_minus_one,natal,32
20,0,ctrl_minus_one,cuerpo,34
20,1,ctrl_minus_one,muslo,36
20,1,ctrl_minus_one,historia,37
20,0,ctrl_minus_one,pensamiento,39
20,1,ctrl_minus_one,f�sico,40
21,0,ctrl_minus_one,alimento,3
21,1,ctrl_minus_one,mano,4
21,0,ctrl_minus_one,inmigraci�n,7
21,1,ctrl_minus_one,protagonista,8
21,1,ctrl_minus_one,comunicaci�n,10
21,0,ctrl_minus_one,ventana,12
21,0,ctrl_minus_one,creatividad,14
21,1,ctrl_minus_one,brisa,15
21,1,ctrl_minus_one,resoluci�n,16
21,0,ctrl_minus_one,relaci�n,20
21,1,ctrl_minus_one,mar,23
21,1,ctrl_minus_one,animal,25
21,1,ctrl_minus_one,cuerpo,27
21,0,ctrl_minus_one,casillero,28
21,1,ctrl_minus_one,reuni�n,29
21,1,ctrl_minus_one,teatro,30
21,1,ctrl_minus_one,vocaci�n,31
21,1,ctrl_minus_one,escena,32
21,1,ctrl_minus_one,mantenimiento,36
21,0,ctrl_minus_one,d�a,40
22,0,ctrl_minus_one,branquias,1
22,0,ctrl_minus_one,dep�sito,2
22,1,ctrl_minus_one,nacionalidad,3
22,1,ctrl_minus_one,nadador,5
22,1,ctrl_minus_one,relaci�n,7
22,0,ctrl_minus_one,concentraci�n,9
22,1,ctrl_minus_one,ocupaci�n,10
22,0,ctrl_minus_one,corredor,13
22,1,ctrl_minus_one,autor,16
22,1,ctrl_minus_one,creatividad,17
22,1,ctrl_minus_one,cocinero,21
22,1,ctrl_minus_one,superficie,22
22,0,ctrl_minus_one,correo,26
22,0,ctrl_minus_one,mirada,27
22,1,ctrl_minus_one,extremidad,31
22,1,ctrl_minus_one,estadio,32
22,1,ctrl_minus_one,ley,33
22,0,ctrl_minus_one,animal,34
22,1,ctrl_minus_one,rascacielos,36
22,0,ctrl_minus_one,chispa,40
23,0,ctrl_minus_one,comida,1
23,0,ctrl_minus_one,entrenador,2
23,0,ctrl_minus_one,instrucci�n,3
23,1,ctrl_minus_one,dama,5
23,0,ctrl_minus_one,ferri,7
23,0,ctrl_minus_one,luz,11
23,1,ctrl_minus_one,paisaje,12
23,0,ctrl_minus_one,contenedor,13
23,1,ctrl_minus_one,correo,14
23,1,ctrl_minus_one,mu�eca,15
23,0,ctrl_minus_one,roce,17
23,0,ctrl_minus_one,vapor,18
23,0,ctrl_minus_one,teatro,19
23,0,ctrl_minus_one,capitulo,22
23,0,ctrl_minus_one,simposio,23
23,0,ctrl_minus_one,idioma,25
23,0,ctrl_minus_one,edificio,27
23,0,ctrl_minus_one,fotograf�a,30
23,0,ctrl_minus_one,inteligencia,38
23,0,ctrl_minus_one,ingeniero,40
24,1,ctrl_minus_one,ingeniero,2
24,1,ctrl_minus_one,lugare�o,4
24,0,ctrl_minus_one,andamio,6
24,1,ctrl_minus_one,vista,7
24,1,ctrl_minus_one,canal,8
24,0,ctrl_minus_one,despensa,9
24,0,ctrl_minus_one,consigna,10
24,0,ctrl_minus_one,mano,13
24,0,ctrl_minus_one,alpinista,17
24,0,ctrl_minus_one,capitulo,18
24,0,ctrl_minus_one,mensaje,20
24,0,ctrl_minus_one,luminoso,21
24,0,ctrl_minus_one,decisi�n,23
24,1,ctrl_minus_one,ambiente,24
24,1,ctrl_minus_one,sensaci�n,25
24,0,ctrl_minus_one,comunidad,26
24,1,ctrl_minus_one,imaginaci�n,33
24,0,ctrl_minus_one,branquias,37
24,0,ctrl_minus_one,individuo,38
24,0,ctrl_minus_one,festival,39
25,1,ctrl_minus_one,cadera,4
25,0,ctrl_minus_one,criatura,5
25,1,ctrl_minus_one,tipo,8
25,1,ctrl_minus_one,luminoso,9
25,1,ctrl_minus_one,brinco,10
25,0,ctrl_minus_one,�ptica,12
25,0,ctrl_minus_one,movimiento,14
25,0,ctrl_minus_one,estanque,16
25,0,ctrl_minus_one,encuentro,17
25,1,ctrl_minus_one,cocinero,18
25,0,ctrl_minus_one,intercambio,19
25,1,ctrl_minus_one,cuento,22
25,0,ctrl_minus_one,contacto,23
25,0,ctrl_minus_one,cultura,26
25,0,ctrl_minus_one,respiraci�n,28
25,1,ctrl_minus_one,norma,29
25,1,ctrl_minus_one,concentraci�n,30
25,1,ctrl_minus_one,actor,32
25,0,ctrl_minus_one,creatividad,33
25,0,ctrl_minus_one,almac�n,37
26,0,ctrl_minus_one,panorama,1
26,0,ctrl_minus_one,dedo,2
26,1,ctrl_minus_one,congregaci�n,3
26,0,ctrl_minus_one,pierna,4
26,0,ctrl_minus_one,editor,5
26,1,ctrl_minus_one,alimento,6
26,0,ctrl_minus_one,armario,8
26,0,ctrl_minus_one,regla,14
26,1,ctrl_minus_one,qu�mico,15
26,1,ctrl_minus_one,concierto,16
26,0,ctrl_minus_one,lugare�o,19
26,0,ctrl_minus_one,estanque,21
26,0,ctrl_minus_one,vida,22
26,0,ctrl_minus_one,branquias,24
26,0,ctrl_minus_one,creatividad,25
26,1,ctrl_minus_one,rascacielos,26
26,0,ctrl_minus_one,individuo,28
26,0,ctrl_minus_one,fuente,33
26,0,ctrl_minus_one,gimnasio,35
26,1,ctrl_minus_one,reflectante,40
27,1,ctrl_minus_one,alimento,2
27,0,ctrl_minus_one,roce,4
27,1,ctrl_minus_one,canal,9
27,1,ctrl_minus_one,nudillo,10
27,0,ctrl_minus_one,crecimiento,11
27,0,ctrl_minus_one,estadio,12
27,1,ctrl_minus_one,cine,13
27,1,ctrl_minus_one,transferencia,14
27,1,ctrl_minus_one,actor,15
27,1,ctrl_minus_one,luminoso,17
27,0,ctrl_minus_one,regla,19
27,1,ctrl_minus_one,novela,20
27,1,ctrl_minus_one,brinco,21
27,1,ctrl_minus_one,dep�sito,26
27,1,ctrl_minus_one,raz�n,27
27,1,ctrl_minus_one,ser,29
27,1,ctrl_minus_one,inhalaci�n,30
27,0,ctrl_minus_one,natal,32
27,0,ctrl_minus_one,congregaci�n,36
27,0,ctrl_minus_one,ejercicio,38
28,0,ctrl_minus_one,contrato,1
28,1,ctrl_minus_one,se�al,4
28,0,ctrl_minus_one,sol,5
28,0,ctrl_minus_one,campo,6
28,1,ctrl_minus_one,viaje,7
28,0,ctrl_minus_one,alpinista,9
28,1,ctrl_minus_one,pantorrilla,12
28,0,ctrl_minus_one,cuerpo,13
28,0,ctrl_minus_one,contenedor,17
28,1,ctrl_minus_one,sujeto,19
28,1,ctrl_minus_one,aeropuerto,20
28,0,ctrl_minus_one,biograf�a,22
28,1,ctrl_minus_one,cerebro,23
28,0,ctrl_minus_one,asamblea,25
28,1,ctrl_minus_one,cine,26
28,1,ctrl_minus_one,restaurante,28
28,0,ctrl_minus_one,edificio,30
28,0,ctrl_minus_one,branquias,35
28,1,ctrl_minus_one,banquero,37
28,1,ctrl_minus_one,agua,40
29,1,ctrl_minus_one,cocinero,1
29,0,ctrl_minus_one,amanecer,2
29,0,ctrl_minus_one,importaci�n,4
29,1,ctrl_minus_one,originario,7
29,1,ctrl_minus_one,movimiento,13
29,0,ctrl_minus_one,filosof�a,14
29,0,ctrl_minus_one,costa,15
29,0,ctrl_minus_one,festival,16
29,1,ctrl_minus_one,envase,17
29,0,ctrl_minus_one,ventana,18
29,0,ctrl_minus_one,grupo,19
29,1,ctrl_minus_one,individuo,21
29,0,ctrl_minus_one,panorama,23
29,0,ctrl_minus_one,editor,24
29,0,ctrl_minus_one,regla,25
29,0,ctrl_minus_one,campo,26
29,0,ctrl_minus_one,ventilaci�n,27
29,0,ctrl_minus_one,superficie,28
29,0,ctrl_minus_one,mu�eca,29
29,0,ctrl_minus_one,abogado,40
30,0,ctrl_minus_one,restaurante,1
30,0,ctrl_minus_one,cadera,2
30,1,ctrl_minus_one,visi�n,6
30,0,ctrl_minus_one,mantenimiento,7
30,1,ctrl_minus_one,emisor,8
30,1,ctrl_minus_one,ambiente,10
30,1,ctrl_minus_one,d�a,11
30,1,ctrl_minus_one,persona,13
30,0,ctrl_minus_one,estadio,14
30,0,ctrl_minus_one,ferri,16
30,0,ctrl_minus_one,consenso,21
30,1,ctrl_minus_one,grupo,23
30,0,ctrl_minus_one,abogado,27
30,1,ctrl_minus_one,envase,30
30,1,ctrl_minus_one,extranjero,31
30,1,ctrl_minus_one,nervio,34
30,1,ctrl_minus_one,inhalaci�n,35
30,0,ctrl_minus_one,meditaci�n,37
30,0,ctrl_minus_one,altura,38
30,0,ctrl_minus_one,capitulo,39
31,1,ctrl_minus_one,permiso,3
31,0,ctrl_minus_one,intercambio,4
31,0,ctrl_minus_one,aeropuerto,5
31,0,ctrl_minus_one,textura,7
31,0,ctrl_minus_one,trama,10
31,0,ctrl_minus_one,luz,13
31,0,ctrl_minus_one,neurona,15
31,1,ctrl_minus_one,cauce,17
31,1,ctrl_minus_one,puente,18
31,0,ctrl_minus_one,lupa,19
31,0,ctrl_minus_one,naturaleza,20
31,1,ctrl_minus_one,boca,21
31,1,ctrl_minus_one,buffet,23
31,0,ctrl_minus_one,individuo,28
31,0,ctrl_minus_one,almac�n,32
31,1,ctrl_minus_one,natal,33
31,1,ctrl_minus_one,corredor,36
31,0,ctrl_minus_one,mano,38
31,0,ctrl_minus_one,comunidad,39
31,0,ctrl_minus_one,contable,40
32,0,ctrl_minus_one,tobillo,1
32,0,ctrl_minus_one,contable,2
32,0,ctrl_minus_one,texto,3
32,1,ctrl_minus_one,sensibilidad,5
32,1,ctrl_minus_one,se�al,10
32,1,ctrl_minus_one,lupa,11
32,1,ctrl_minus_one,asamblea,13
32,0,ctrl_minus_one,persona,14
32,0,ctrl_minus_one,estanque,16
32,1,ctrl_minus_one,contenedor,17
32,0,ctrl_minus_one,vapor,22
32,0,ctrl_minus_one,tejado,24
32,1,ctrl_minus_one,cena,25
32,1,ctrl_minus_one,legislaci�n,26
32,1,ctrl_minus_one,chispa,34
32,1,ctrl_minus_one,atm�sfera,35
32,0,ctrl_minus_one,aer�bic,36
32,1,ctrl_minus_one,encuentro,37
32,0,ctrl_minus_one,pasaporte,38
32,0,ctrl_minus_one,cr�neo,40
33,0,ctrl_minus_one,ciclista,2
33,0,ctrl_minus_one,mar,7
33,0,ctrl_minus_one,video,8
33,0,ctrl_minus_one,sensibilidad,10
33,1,ctrl_minus_one,trabajo,11
33,0,ctrl_minus_one,congreso,13
33,1,ctrl_minus_one,inmigraci�n,15
33,0,ctrl_minus_one,altillo,16
33,0,ctrl_minus_one,novela,18
33,0,ctrl_minus_one,intercambio,19
33,0,ctrl_minus_one,contrato,22
33,1,ctrl_minus_one,reflectante,23
33,1,ctrl_minus_one,nevera,24
33,0,ctrl_minus_one,hombro,26
33,1,ctrl_minus_one,brisa,28
33,1,ctrl_minus_one,terminal,29
33,1,ctrl_minus_one,cocinero,30
33,0,ctrl_minus_one,ambiente,34
33,1,ctrl_minus_one,compa�ero,35
33,1,ctrl_minus_one,ingenio,36
34,1,ctrl_minus_one,libro,2
34,1,ctrl_minus_one,panorama,3
34,1,ctrl_minus_one,pasajero,4
34,0,ctrl_minus_one,ba�l,7
34,1,ctrl_minus_one,norma,9
34,0,ctrl_minus_one,articulaci�n,10
34,1,ctrl_minus_one,transacci�n,12
34,1,ctrl_minus_one,asamblea,14
34,1,ctrl_minus_one,imaginaci�n,15
34,1,ctrl_minus_one,piel,21
34,0,ctrl_minus_one,edificio,24
34,1,ctrl_minus_one,extranjero,25
34,1,ctrl_minus_one,soplo,26
34,1,ctrl_minus_one,piscina,30
34,1,ctrl_minus_one,comida,31
34,1,ctrl_minus_one,campo,33
34,0,ctrl_minus_one,sujeto,35
34,0,ctrl_minus_one,destello,38
34,0,ctrl_minus_one,ejercicio,39
34,1,ctrl_minus_one,abogado,40
35,1,ctrl_minus_one,cine,1
35,1,ctrl_minus_one,cuento,2
35,0,ctrl_minus_one,ventana,3
35,1,ctrl_minus_one,cena,8
35,1,ctrl_minus_one,socio,10
35,0,ctrl_minus_one,arroyo,11
35,1,ctrl_minus_one,contacto,13
35,0,ctrl_minus_one,caminata,14
35,0,ctrl_minus_one,f�sico,18
35,1,ctrl_minus_one,amanecer,19
35,0,ctrl_minus_one,viaje,20
35,0,ctrl_minus_one,regla,21
35,0,ctrl_minus_one,inteligencia,22
35,1,ctrl_minus_one,emisor,26
35,1,ctrl_minus_one,avi�n,32
35,0,ctrl_minus_one,animal,34
35,1,ctrl_minus_one,hombro,35
35,1,ctrl_minus_one,ba�l,37
35,1,ctrl_minus_one,branquias,38
35,0,ctrl_minus_one,reuni�n,40
36,0,ctrl_minus_one,metro,1
36,1,ctrl_minus_one,simposio,6
36,1,ctrl_minus_one,cuerpo,8
36,0,ctrl_minus_one,individuo,11
36,1,ctrl_minus_one,aprendiz,12
36,0,ctrl_minus_one,crecimiento,14
36,0,ctrl_minus_one,lago,15
36,0,ctrl_minus_one,mano,16
36,0,ctrl_minus_one,patriotismo,17
36,1,ctrl_minus_one,restaurante,18
36,1,ctrl_minus_one,trastero,19
36,0,ctrl_minus_one,pulm�n,23
36,0,ctrl_minus_one,chispa,24
36,1,ctrl_minus_one,fotograf�a,26
36,0,ctrl_minus_one,contrato,29
36,0,ctrl_minus_one,comunicaci�n,31
36,1,ctrl_minus_one,altillo,32
36,0,ctrl_minus_one,cabeza,35
36,0,ctrl_minus_one,ciclista,36
36,1,ctrl_minus_one,protagonista,39
37,0,ctrl_minus_one,caja,4
37,0,ctrl_minus_one,hombre,6
37,1,ctrl_minus_one,idioma,10
37,1,ctrl_minus_one,correo,11
37,0,ctrl_minus_one,energ�a,13
37,1,ctrl_minus_one,inhalaci�n,14
37,1,ctrl_minus_one,empleo,15
37,0,ctrl_minus_one,muslo,16
37,1,ctrl_minus_one,cauce,17
37,0,ctrl_minus_one,campo,19
37,0,ctrl_minus_one,teatro,20
37,1,ctrl_minus_one,bocata,25
37,1,ctrl_minus_one,cr�neo,26
37,0,ctrl_minus_one,texto,27
37,1,ctrl_minus_one,mantenimiento,28
37,0,ctrl_minus_one,brinco,30
37,0,ctrl_minus_one,pauta,32
37,1,ctrl_minus_one,visi�n,34
37,1,ctrl_minus_one,simposio,35
37,0,ctrl_minus_one,textura,37
38,0,ctrl_minus_one,visi�n,2
38,0,ctrl_minus_one,protagonista,5
38,1,ctrl_minus_one,teatro,7
38,1,ctrl_minus_one,vocaci�n,10
38,1,ctrl_minus_one,invitados,11
38,1,ctrl_minus_one,meditaci�n,12
38,0,ctrl_minus_one,altura,13
38,0,ctrl_minus_one,intercambio,18
38,0,ctrl_minus_one,alimento,19
38,1,ctrl_minus_one,carrera,20
38,1,ctrl_minus_one,brisa,22
38,0,ctrl_minus_one,codo,26
38,1,ctrl_minus_one,pauta,27
38,1,ctrl_minus_one,humanidad,28
38,1,ctrl_minus_one,cuerpo,29
38,0,ctrl_minus_one,esplendor,31
38,0,ctrl_minus_one,viaje,33
38,0,ctrl_minus_one,compa�ero,34
38,1,ctrl_minus_one,estanque,36
38,0,ctrl_minus_one,bote,38
39,1,ctrl_minus_one,rascacielos,4
39,1,ctrl_minus_one,observador,5
39,1,ctrl_minus_one,humanidad,6
39,0,ctrl_minus_one,norma,9
39,0,ctrl_minus_one,ficci�n,11
39,1,ctrl_minus_one,meditaci�n,12
39,0,ctrl_minus_one,dedo,13
39,0,ctrl_minus_one,caminata,14
39,0,ctrl_minus_one,reuni�n,16
39,1,ctrl_minus_one,arroyo,17
39,0,ctrl_minus_one,festival,20
39,1,ctrl_minus_one,colega,22
39,1,ctrl_minus_one,aire,23
39,1,ctrl_minus_one,sopa,26
39,1,ctrl_minus_one,caja,27
39,1,ctrl_minus_one,aprendiz,34
39,1,ctrl_minus_one,lugare�o,36
39,1,ctrl_minus_one,cadera,38
39,0,ctrl_minus_one,esplendor,39
39,0,ctrl_minus_one,se�al,40
40,1,ctrl_minus_one,muslo,3
40,0,ctrl_minus_one,natal,6
40,1,ctrl_minus_one,luz,7
40,1,ctrl_minus_one,casillero,9
40,0,ctrl_minus_one,rascacielos,10
40,1,ctrl_minus_one,contable,11
40,0,ctrl_minus_one,instrucci�n,12
40,1,ctrl_minus_one,comunidad,13
40,0,ctrl_minus_one,libro,17
40,1,ctrl_minus_one,restaurante,23
40,0,ctrl_minus_one,raz�n,24
40,1,ctrl_minus_one,vida,25
40,1,ctrl_minus_one,superficie,27
40,1,ctrl_minus_one,video,28
40,1,ctrl_minus_one,mujer,30
40,0,ctrl_minus_one,arroyo,31
40,1,ctrl_minus_one,pulm�n,34
40,1,ctrl_minus_one,deporte,35
40,0,ctrl_minus_one,comunicaci�n,36
40,0,ctrl_minus_one,festival,40
41,0,ctrl_minus_one,sujeto,3
41,1,ctrl_minus_one,sopa,4
41,1,ctrl_minus_one,destinatario,5
41,0,ctrl_minus_one,altillo,6
41,1,ctrl_minus_one,cr�neo,7
41,0,ctrl_minus_one,empleo,8
41,0,ctrl_minus_one,reuni�n,9
41,1,ctrl_minus_one,visi�n,10
41,1,ctrl_minus_one,capitulo,11
41,1,ctrl_minus_one,vida,12
41,1,ctrl_minus_one,pantorrilla,16
41,1,ctrl_minus_one,energ�a,20
41,0,ctrl_minus_one,contrato,22
41,1,ctrl_minus_one,sensaci�n,25
41,1,ctrl_minus_one,estadio,28
41,0,ctrl_minus_one,cauce,32
41,1,ctrl_minus_one,visado,33
41,0,ctrl_minus_one,aer�bic,34
41,0,ctrl_minus_one,consigna,39
41,0,ctrl_minus_one,branquias,40
42,1,ctrl_minus_one,tejado,1
42,0,ctrl_minus_one,avi�n,3
42,1,ctrl_minus_one,luz,5
42,0,ctrl_minus_one,buffet,6
42,0,ctrl_minus_one,intercambio,8
42,1,ctrl_minus_one,invitados,15
42,1,ctrl_minus_one,observador,16
42,1,ctrl_minus_one,visitante,19
42,0,ctrl_minus_one,hombro,22
42,0,ctrl_minus_one,ficci�n,23
42,0,ctrl_minus_one,regla,27
42,1,ctrl_minus_one,universo,28
42,0,ctrl_minus_one,mujer,29
42,1,ctrl_minus_one,contacto,30
42,1,ctrl_minus_one,trastero,31
42,0,ctrl_minus_one,gimnasio,33
42,1,ctrl_minus_one,oxigeno,35
42,1,ctrl_minus_one,agua,36
42,0,ctrl_minus_one,f�sico,37
42,0,ctrl_minus_one,cr�neo,40
43,1,ctrl_minus_one,viaje,1
43,1,ctrl_minus_one,qu�mico,2
43,1,ctrl_minus_one,viento,3
43,0,ctrl_minus_one,consigna,4
43,1,ctrl_minus_one,regla,5
43,1,ctrl_minus_one,roce,8
43,0,ctrl_minus_one,bajada,14
43,0,ctrl_minus_one,continuaci�n,17
43,0,ctrl_minus_one,corredor,19
43,1,ctrl_minus_one,cine,22
43,0,ctrl_minus_one,codo,24
43,1,ctrl_minus_one,aeropuerto,26
43,1,ctrl_minus_one,dama,28
43,0,ctrl_minus_one,invitados,30
43,1,ctrl_minus_one,amanecer,31
43,1,ctrl_minus_one,filosof�a,33
43,1,ctrl_minus_one,cauce,35
43,1,ctrl_minus_one,transacci�n,36
43,0,ctrl_minus_one,cocina,37
43,0,ctrl_minus_one,humanidad,39
44,0,ctrl_minus_one,pantorrilla,1
44,0,ctrl_minus_one,merienda,2
44,1,ctrl_minus_one,compa�ero,4
44,0,ctrl_minus_one,mantenimiento,6
44,1,ctrl_minus_one,cabeza,8
44,1,ctrl_minus_one,amanecer,9
44,1,ctrl_minus_one,p�blico,12
44,1,ctrl_minus_one,brisa,16
44,0,ctrl_minus_one,lupa,19
44,0,ctrl_minus_one,lago,20
44,1,ctrl_minus_one,nevera,24
44,0,ctrl_minus_one,naturaleza,25
44,1,ctrl_minus_one,nervio,27
44,0,ctrl_minus_one,contrato,28
44,0,ctrl_minus_one,edificio,30
44,0,ctrl_minus_one,capitulo,31
44,0,ctrl_minus_one,dialogo,32
44,1,ctrl_minus_one,cultura,35
44,0,ctrl_minus_one,importaci�n,38
44,1,ctrl_minus_one,banquero,39
45,1,ctrl_minus_one,se�al,4
45,0,ctrl_minus_one,tejado,5
45,1,ctrl_minus_one,biograf�a,7
45,0,ctrl_minus_one,corredor,12
45,0,ctrl_minus_one,cena,13
45,1,ctrl_minus_one,qu�mico,14
45,1,ctrl_minus_one,universo,16
45,1,ctrl_minus_one,roce,18
45,1,ctrl_minus_one,costa,20
45,1,ctrl_minus_one,relaci�n,21
45,0,ctrl_minus_one,meditaci�n,22
45,1,ctrl_minus_one,vapor,23
45,1,ctrl_minus_one,video,24
45,1,ctrl_minus_one,metro,27
45,1,ctrl_minus_one,consenso,28
45,0,ctrl_minus_one,nacionalidad,30
45,0,ctrl_minus_one,trastero,32
45,0,ctrl_minus_one,dialogo,34
45,0,ctrl_minus_one,mu�eca,37
45,1,ctrl_minus_one,reflectante,40
46,1,ctrl_minus_one,observador,4
46,1,ctrl_minus_one,comida,8
46,0,ctrl_minus_one,gente,10
46,0,ctrl_minus_one,transacci�n,11
46,0,ctrl_minus_one,roce,12
46,0,ctrl_minus_one,puente,13
46,1,ctrl_minus_one,actor,15
46,1,ctrl_minus_one,rio,17
46,0,ctrl_minus_one,neurona,19
46,0,ctrl_minus_one,biograf�a,20
46,0,ctrl_minus_one,caminata,22
46,1,ctrl_minus_one,codo,25
46,0,ctrl_minus_one,consigna,28
46,1,ctrl_minus_one,sujeto,29
46,0,ctrl_minus_one,aeropuerto,31
46,1,ctrl_minus_one,consenso,32
46,0,ctrl_minus_one,oxigeno,34
46,1,ctrl_minus_one,luz,35
46,1,ctrl_minus_one,visitante,36
46,1,ctrl_minus_one,animal,40
47,0,ctrl_minus_one,receptor,3
47,1,ctrl_minus_one,nervio,5
47,1,ctrl_minus_one,ferri,6
47,0,ctrl_minus_one,meditaci�n,14
47,1,ctrl_minus_one,armario,15
47,0,ctrl_minus_one,nudillo,16
47,1,ctrl_minus_one,tr�fico,17
47,1,ctrl_minus_one,caminata,21
47,0,ctrl_minus_one,nacionalidad,23
47,0,ctrl_minus_one,actor,26
47,0,ctrl_minus_one,humanidad,28
47,0,ctrl_minus_one,resoluci�n,29
47,1,ctrl_minus_one,eclipse,30
47,1,ctrl_minus_one,soplo,31
47,1,ctrl_minus_one,buffet,32
47,0,ctrl_minus_one,protagonista,34
47,0,ctrl_minus_one,ojo,36
47,0,ctrl_minus_one,tejado,38
47,0,ctrl_minus_one,hombre,39
47,0,ctrl_minus_one,dialogo,40
48,0,ctrl_minus_one,criatura,1
48,0,ctrl_minus_one,arroyo,2
48,0,ctrl_minus_one,viaje,3
48,0,ctrl_minus_one,ojo,5
48,0,ctrl_minus_one,cadera,6
48,0,ctrl_minus_one,novela,7
48,0,ctrl_minus_one,ley,10
48,1,ctrl_minus_one,movimiento,11
48,0,ctrl_minus_one,avi�n,13
48,0,ctrl_minus_one,soplo,15
48,1,ctrl_minus_one,puente,19
48,0,ctrl_minus_one,ingenio,21
48,0,ctrl_minus_one,bote,22
48,1,ctrl_minus_one,aprendiz,25
48,0,ctrl_minus_one,concentraci�n,26
48,1,ctrl_minus_one,restaurante,27
48,0,ctrl_minus_one,piel,31
48,1,ctrl_minus_one,fuente,32
48,0,ctrl_minus_one,compa�ero,33
48,1,ctrl_minus_one,chispa,38
49,0,ctrl_minus_one,terminal,2
49,1,ctrl_minus_one,viaje,4
49,1,ctrl_minus_one,invitados,6
49,1,ctrl_minus_one,cima,7
49,1,ctrl_minus_one,mu�eca,10
49,0,ctrl_minus_one,filosof�a,11
49,1,ctrl_minus_one,inhalaci�n,12
49,1,ctrl_minus_one,esplendor,14
49,1,ctrl_minus_one,dep�sito,15
49,1,ctrl_minus_one,cuento,17
49,1,ctrl_minus_one,mirada,18
49,0,ctrl_minus_one,gimnasio,21
49,1,ctrl_minus_one,declaraci�n,22
49,0,ctrl_minus_one,persona,25
49,1,ctrl_minus_one,lago,29
49,1,ctrl_minus_one,qu�mico,30
49,1,ctrl_minus_one,terciopelo,34
49,0,ctrl_minus_one,transferencia,36
49,0,ctrl_minus_one,comida,38
49,0,ctrl_minus_one,atm�sfera,39
50,0,ctrl_minus_one,puente,2
50,0,ctrl_minus_one,creatividad,4
50,1,ctrl_minus_one,cuerpo,7
50,0,ctrl_minus_one,cauce,10
50,0,ctrl_minus_one,encuentro,11
50,0,ctrl_minus_one,merienda,16
50,0,ctrl_minus_one,nariz,17
50,1,ctrl_minus_one,movimiento,20
50,0,ctrl_minus_one,inmigraci�n,21
50,1,ctrl_minus_one,envase,22
50,0,ctrl_minus_one,receptor,24
50,1,ctrl_minus_one,extremidad,25
50,1,ctrl_minus_one,evoluci�n,26
50,1,ctrl_minus_one,visi�n,27
50,1,ctrl_minus_one,libro,28
50,0,ctrl_minus_one,reflectante,29
50,1,ctrl_minus_one,congregaci�n,30
50,0,ctrl_minus_one,contable,32
50,0,ctrl_minus_one,socio,38
50,0,ctrl_minus_one,resoluci�n,39
51,1,ctrl_minus_one,transacci�n,1
51,0,ctrl_minus_one,inteligencia,4
51,1,ctrl_minus_one,ser,5
51,1,ctrl_minus_one,agua,7
51,1,ctrl_minus_one,casillero,8
51,0,ctrl_minus_one,ventana,13
51,0,ctrl_minus_one,oxigeno,15
51,1,ctrl_minus_one,p�blico,16
51,1,ctrl_minus_one,sopa,17
51,1,ctrl_minus_one,nervio,18
51,0,ctrl_minus_one,visado,22
51,1,ctrl_minus_one,mano,25
51,1,ctrl_minus_one,ocupaci�n,26
51,1,ctrl_minus_one,ojeada,28
51,0,ctrl_minus_one,ambiente,29
51,1,ctrl_minus_one,deporte,33
51,0,ctrl_minus_one,asamblea,35
51,0,ctrl_minus_one,novela,37
51,0,ctrl_minus_one,estrella,38
51,1,ctrl_minus_one,decisi�n,40
52,0,ctrl_minus_one,aire,2
52,0,ctrl_minus_one,dialogo,5
52,0,ctrl_minus_one,ejercicio,8
52,0,ctrl_minus_one,receptor,9
52,0,ctrl_minus_one,cine,10
52,0,ctrl_minus_one,protagonista,13
52,1,ctrl_minus_one,mu�eca,14
52,1,ctrl_minus_one,puente,16
52,0,ctrl_minus_one,lugare�o,18
52,1,ctrl_minus_one,crecimiento,20
